OrderID,OrderDate,CustomerID,Region,Category,Quantity,UnitPrice,PaymentMethod,CustomerAge,Sales,OrderMonth,OrderYear,Weekday
2749,2024-07-11,177,South,Clothing,6,84.74,Wallet,48.0,508.44,2024-07,2024,Thursday
2744,2024-01-22,343,North,Clothing,3,120.36,Debit Card,61.0,361.08,2024-01,2024,Monday
2786,2024-07-06,210,East,Home & Kitchen,8,270.9,UPI,21.0,2167.2,2024-07,2024,Saturday
2557,2024-09-01,2,North,Electronics,6,493.0,UPI,40.0,2958.0,2024-09,2024,Sunday
2752,2023-07-25,338,East,Books,2,253.76,Wallet,36.0,507.52,2023-07,2023,Tuesday
2819,2023-12-25,49,East,Clothing,5,98.09,Debit Card,49.0,490.45,2023-12,2023,Monday
1305,2023-06-10,146,West,Home & Kitchen,1,240.65,Credit Card,62.0,240.65,2023-06,2023,Saturday
2534,2023-09-16,164,West,Electronics,4,229.97,Cash,37.0,919.88,2023-09,2023,Saturday
1336,2024-05-30,379,North,Electronics,5,130.12,Debit Card,66.0,650.6,2024-05,2024,Thursday
1996,2024-10-03,76,East,Home & Kitchen,9,100.89,UPI,45.0,908.01,2024-10,2024,Thursday
1570,2024-01-19,156,North,Sports,6,321.44,Wallet,44.0,1928.64,2024-01,2024,Friday
1089,2024-12-20,482,West,Clothing,3,478.21,Credit Card,50.0,1434.63,2024-12,2024,Friday
1875,2023-03-19,19,North,Electronics,13,301.72,Cash,31.0,3922.36,2023-03,2023,Sunday
2243,2023-03-19,154,West,Books,7,246.03,UPI,68.0,1722.21,2023-03,2023,Sunday
2543,2024-07-26,89,East,Home & Kitchen,4,228.83,UPI,34.0,915.32,2024-07,2024,Friday
1713,2023-09-10,43,North,Home & Kitchen,2,64.48,Debit Card,19.0,128.96,2023-09,2023,Sunday
2769,2023-10-01,332,East,Sports,1,304.11,Wallet,52.0,304.11,2023-10,2023,Sunday
2874,2023-12-19,148,East,Books,7,246.03,UPI,27.0,1722.21,2023-12,2023,Tuesday
2398,2024-07-22,476,East,Home & Kitchen,8,307.69,Cash,40.0,2461.52,2024-07,2024,Monday
1222,2023-02-22,84,North,Sports,5,346.19,Cash,58.0,1730.95,2023-02,2023,Wednesday
1320,2023-01-22,218,East,Sports,7,282.15,Debit Card,42.0,1975.05,2023-01,2023,Sunday
2778,2023-10-28,105,East,Clothing,6,360.71,Debit Card,46.0,2164.26,2023-10,2023,Saturday
1879,2024-10-27,295,North,Books,2,332.87,Debit Card,37.0,665.74,2024-10,2024,Sunday
2825,2023-09-21,294,North,Sports,9,304.85,Credit Card,67.0,2743.65,2023-09,2023,Thursday
1826,2023-07-14,233,West,Books,7,210.14,Cash,60.0,1470.98,2023-07,2023,Friday
2469,2024-06-29,460,South,Clothing,8,393.61,Debit Card,20.0,3148.88,2024-06,2024,Saturday
2484,2023-08-27,443,South,Electronics,3,102.67,Debit Card,56.0,308.01,2023-08,2023,Sunday
1139,2023-01-15,221,South,Books,1,108.07,Cash,61.0,108.07,2023-01,2023,Sunday
1164,2023-01-28,336,South,Books,4,225.64,UPI,67.0,902.56,2023-01,2023,Saturday
2805,2023-04-13,258,East,Books,8,166.12,Debit Card,22.0,1328.96,2023-04,2023,Thursday
2467,2023-11-07,142,North,Clothing,8,245.75,Wallet,32.0,1966.0,2023-11,2023,Tuesday
1961,2024-07-27,188,West,Electronics,9,209.67,UPI,36.0,1887.03,2024-07,2024,Saturday
2483,2024-03-15,407,North,Sports,4,276.46,Wallet,22.0,1105.84,2024-03,2024,Friday
2258,2024-09-15,411,West,Clothing,4,434.34,Wallet,56.0,1737.36,2024-09,2024,Sunday
2195,2023-02-01,28,East,Home & Kitchen,4,12.35,Wallet,49.0,49.4,2023-02,2023,Wednesday
2955,2023-10-11,68,East,Sports,1,154.41,Wallet,47.0,154.41,2023-10,2023,Wednesday
2316,2024-11-07,365,North,Electronics,6,124.29,Credit Card,42.0,745.74,2024-11,2024,Thursday
2828,2023-03-25,438,West,Home & Kitchen,7,238.23,Cash,40.0,1667.61,2023-03,2023,Saturday
1634,2023-04-01,338,North,Clothing,5,280.63,Credit Card,50.0,1403.15,2023-04,2023,Saturday
2204,2023-01-19,454,West,Clothing,3,417.47,UPI,68.0,1252.41,2023-01,2023,Thursday
1656,2024-01-04,82,West,Clothing,1,294.76,UPI,59.0,294.76,2024-01,2024,Thursday
1017,2024-10-25,498,South,Sports,1,182.32,Credit Card,26.0,182.32,2024-10,2024,Friday
2652,2024-02-18,262,West,Electronics,2,82.6,Cash,19.0,165.2,2024-02,2024,Sunday
2181,2023-05-28,161,East,Books,6,246.03,UPI,34.0,1476.18,2023-05,2023,Sunday
1138,2023-07-26,117,West,Home & Kitchen,2,124.42,Credit Card,59.0,248.84,2023-07,2023,Wednesday
2241,2023-04-06,277,North,Books,9,156.08,Cash,22.0,1404.72,2023-04,2023,Thursday
1698,2023-03-31,444,East,Home & Kitchen,3,411.22,Wallet,52.0,1233.66,2023-03,2023,Friday
2098,2023-03-10,84,North,Home & Kitchen,5,213.07,Credit Card,34.0,1065.35,2023-03,2023,Friday
1449,2024-07-13,311,North,Sports,5,474.71,UPI,37.0,2373.55,2024-07,2024,Saturday
2944,2023-09-27,369,East,Clothing,9,329.04,Wallet,37.0,2961.36,2023-09,2023,Wednesday
1328,2023-01-27,232,West,Sports,2,466.56,Credit Card,24.0,933.12,2023-01,2023,Friday
1318,2024-04-14,19,West,Electronics,2,253.46,Debit Card,45.0,506.92,2024-04,2024,Sunday
2549,2023-08-04,443,South,Sports,5,79.18,UPI,42.0,395.9,2023-08,2023,Friday
1527,2024-05-15,288,East,Sports,6,448.04,Wallet,42.0,2688.24,2024-05,2024,Wednesday
1088,2024-12-25,454,North,Sports,5,352.8,UPI,51.0,1764.0,2024-12,2024,Wednesday
2655,2023-08-21,136,West,Electronics,5,16.14,Wallet,44.0,80.7,2023-08,2023,Monday
1149,2023-08-19,228,North,Books,9,375.09,Wallet,54.0,3375.81,2023-08,2023,Saturday
2644,2023-12-26,422,North,Clothing,1,163.06,Wallet,39.0,163.06,2023-12,2023,Tuesday
2224,2024-04-20,86,West,Clothing,6,268.49,Wallet,44.0,1610.94,2024-04,2024,Saturday
2479,2023-11-14,225,North,Electronics,9,325.08,Debit Card,44.0,2925.72,2023-11,2023,Tuesday
1366,2023-01-18,102,South,Sports,7,308.52,UPI,51.0,2159.64,2023-01,2023,Wednesday
1590,2024-02-02,420,West,Sports,6,242.33,Credit Card,42.0,1453.98,2024-02,2024,Friday
2530,2023-04-17,120,North,Books,2,252.02,Credit Card,44.0,504.04,2023-04,2023,Monday
1199,2023-04-23,433,West,Books,7,95.55,Wallet,25.0,668.85,2023-04,2023,Sunday
2921,2024-09-14,234,North,Electronics,5,33.61,UPI,19.0,168.05,2024-09,2024,Saturday
1193,2024-01-09,144,South,Home & Kitchen,6,390.37,Debit Card,42.0,2342.22,2024-01,2024,Tuesday
1405,2023-09-07,118,East,Electronics,9,438.13,UPI,38.0,3943.17,2023-09,2023,Thursday
2595,2023-02-09,482,South,Sports,7,130.07,Cash,59.0,910.49,2023-02,2023,Thursday
1484,2023-06-29,347,North,Sports,7,88.38,Cash,23.0,618.66,2023-06,2023,Thursday
2478,2024-04-21,115,East,Sports,7,236.59,UPI,23.0,1656.13,2024-04,2024,Sunday
1792,2024-03-10,11,North,Books,2,390.05,Wallet,57.0,780.1,2024-03,2024,Sunday
1800,2023-04-16,153,North,Electronics,7,386.04,Debit Card,68.0,2702.28,2023-04,2023,Sunday
1385,2024-06-21,106,East,Home & Kitchen,8,278.41,Credit Card,28.0,2227.28,2024-06,2024,Friday
1751,2023-03-24,337,North,Clothing,4,285.1,UPI,27.0,1140.4,2023-03,2023,Friday
1423,2023-07-15,272,South,Books,9,248.93,Cash,38.0,2240.37,2023-07,2023,Saturday
1315,2023-02-02,280,South,Home & Kitchen,1,461.5,Debit Card,29.0,461.5,2023-02,2023,Thursday
2022,2023-10-18,313,West,Electronics,9,401.81,Credit Card,38.0,3616.29,2023-10,2023,Wednesday
1544,2024-10-25,130,South,Books,9,245.2,Wallet,64.0,2206.8,2024-10,2024,Friday
1914,2023-08-16,112,East,Electronics,3,472.65,UPI,24.0,1417.95,2023-08,2023,Wednesday
1663,2024-11-02,422,West,Books,4,252.6,Cash,22.0,1010.4,2024-11,2024,Saturday
1903,2023-05-25,491,West,Sports,5,165.6,Wallet,65.0,828.0,2023-05,2023,Thursday
2415,2023-09-25,338,East,Electronics,7,424.41,Debit Card,64.0,2970.87,2023-09,2023,Monday
1686,2024-10-17,277,North,Electronics,4,98.37,Credit Card,33.0,393.48,2024-10,2024,Thursday
1160,2024-11-12,493,East,Home & Kitchen,1,335.02,Debit Card,53.0,335.02,2024-11,2024,Tuesday
2000,2024-09-04,117,North,Clothing,5,420.41,Wallet,65.0,2102.05,2024-09,2024,Wednesday
2317,2023-06-02,259,South,Sports,8,468.38,Wallet,59.0,3747.04,2023-06,2023,Friday
2801,2023-08-13,387,South,Sports,3,72.29,Debit Card,30.0,216.87,2023-08,2023,Sunday
1203,2023-09-25,345,South,Books,9,41.84,Debit Card,32.0,376.56,2023-09,2023,Monday
2024,2023-06-14,301,West,Clothing,3,247.85,UPI,38.0,743.55,2023-06,2023,Wednesday
2554,2023-11-25,68,West,Books,5,69.52,Debit Card,46.0,347.6,2023-11,2023,Saturday
2343,2023-01-29,302,East,Home & Kitchen,3,281.12,Wallet,66.0,843.36,2023-01,2023,Sunday
1113,2024-01-14,417,South,Books,2,418.3,Credit Card,31.0,836.6,2024-01,2024,Sunday
2831,2023-09-08,420,East,Electronics,3,415.05,UPI,42.0,1245.15,2023-09,2023,Friday
2250,2023-07-01,376,West,Books,2,148.54,Debit Card,53.0,297.08,2023-07,2023,Saturday
1981,2023-03-31,162,East,Electronics,9,350.51,Cash,68.0,3154.59,2023-03,2023,Friday
1923,2024-09-04,12,East,Electronics,2,327.87,Credit Card,67.0,655.74,2024-09,2024,Wednesday
2538,2024-12-27,265,North,Sports,7,227.32,Debit Card,68.0,1591.24,2024-12,2024,Friday
2610,2023-12-11,361,North,Home & Kitchen,2,6.5,Credit Card,48.0,13.0,2023-12,2023,Monday
2715,2023-01-21,147,South,Clothing,6,237.81,Credit Card,44.0,1426.86,2023-01,2023,Saturday
2869,2024-12-14,421,North,Home & Kitchen,5,297.42,Credit Card,56.0,1487.1,2024-12,2024,Saturday
1816,2023-04-21,376,West,Home & Kitchen,3,374.88,UPI,23.0,1124.64,2023-04,2023,Friday
2382,2023-01-25,211,West,Books,9,246.03,Cash,68.0,2214.27,2023-01,2023,Wednesday
2307,2024-12-27,42,North,Home & Kitchen,1,366.6,Credit Card,31.0,366.6,2024-12,2024,Friday
1680,2023-05-23,97,East,Home & Kitchen,9,473.11,Debit Card,44.0,4257.99,2023-05,2023,Tuesday
2094,2023-04-05,364,West,Home & Kitchen,3,301.16,Credit Card,57.0,903.48,2023-04,2023,Wednesday
1081,2023-09-28,98,East,Electronics,4,239.52,Cash,44.0,958.08,2023-09,2023,Thursday
2783,2023-08-02,461,South,Electronics,8,239.35,Wallet,66.0,1914.8,2023-08,2023,Wednesday
2756,2024-06-04,478,West,Sports,4,142.13,Wallet,52.0,568.52,2024-06,2024,Tuesday
2553,2023-03-30,196,West,Electronics,2,10.71,UPI,67.0,21.42,2023-03,2023,Thursday
1753,2023-03-26,136,North,Clothing,2,346.86,UPI,63.0,693.72,2023-03,2023,Sunday
2335,2024-07-11,454,East,Clothing,5,131.27,UPI,52.0,656.35,2024-07,2024,Thursday
2055,2024-01-26,198,West,Books,1,134.03,Credit Card,54.0,134.03,2024-01,2024,Friday
1243,2023-07-06,9,West,Electronics,8,99.68,UPI,56.0,797.44,2023-07,2023,Thursday
2474,2024-02-20,252,North,Books,4,484.2,Wallet,56.0,1936.8,2024-02,2024,Tuesday
1642,2023-08-08,188,West,Books,1,16.17,Cash,41.0,16.17,2023-08,2023,Tuesday
1697,2024-11-06,401,West,Electronics,5,32.3,UPI,44.0,161.5,2024-11,2024,Wednesday
1210,2023-03-22,39,West,Books,3,171.13,Debit Card,63.0,513.39,2023-03,2023,Wednesday
1578,2023-01-25,97,East,Clothing,6,327.16,UPI,46.0,1962.96,2023-01,2023,Wednesday
1771,2024-03-13,119,North,Sports,4,169.68,UPI,39.0,678.72,2024-03,2024,Wednesday
2777,2023-01-11,285,North,Sports,4,50.11,UPI,57.0,200.44,2023-01,2023,Wednesday
1436,2023-02-27,258,South,Books,9,417.33,Cash,49.0,3755.97,2023-02,2023,Monday
2064,2024-04-22,410,West,Clothing,4,134.94,Cash,24.0,539.76,2024-04,2024,Monday
1975,2023-08-13,186,North,Electronics,7,309.2,UPI,68.0,2164.4,2023-08,2023,Sunday
1552,2023-08-05,418,South,Clothing,1,198.24,Cash,51.0,198.24,2023-08,2023,Saturday
2412,2024-06-20,41,East,Clothing,8,437.41,Cash,20.0,3499.28,2024-06,2024,Thursday
2421,2023-10-15,384,South,Home & Kitchen,2,348.14,Credit Card,66.0,696.28,2023-10,2023,Sunday
2014,2024-06-30,319,East,Clothing,9,56.81,Debit Card,49.0,511.29,2024-06,2024,Sunday
2911,2023-10-25,67,West,Clothing,7,429.66,Wallet,34.0,3007.62,2023-10,2023,Wednesday
1467,2023-03-10,291,South,Books,6,137.91,UPI,38.0,827.46,2023-03,2023,Friday
2650,2023-11-22,61,South,Clothing,6,228.9,Debit Card,40.0,1373.4,2023-11,2023,Wednesday
2322,2023-12-08,486,West,Sports,2,170.83,UPI,38.0,341.66,2023-12,2023,Friday
1278,2023-04-09,108,South,Books,5,224.3,UPI,34.0,1121.5,2023-04,2023,Sunday
2070,2023-04-07,468,West,Sports,5,184.94,UPI,61.0,924.7,2023-04,2023,Friday
2018,2024-07-25,476,East,Clothing,3,161.72,UPI,38.0,485.16,2024-07,2024,Thursday
2562,2024-06-24,425,East,Electronics,1,36.7,Debit Card,57.0,36.7,2024-06,2024,Monday
1723,2023-04-29,277,North,Clothing,3,447.91,Credit Card,63.0,1343.73,2023-04,2023,Saturday
1787,2024-02-26,400,East,Books,3,336.35,UPI,26.0,1009.05,2024-02,2024,Monday
2566,2023-06-19,183,East,Clothing,1,227.8,UPI,45.0,227.8,2023-06,2023,Monday
2325,2024-10-07,129,South,Electronics,5,161.76,Wallet,25.0,808.8,2024-10,2024,Monday
2386,2023-08-17,395,West,Home & Kitchen,9,129.65,UPI,29.0,1166.85,2023-08,2023,Thursday
2319,2024-08-10,114,East,Books,9,185.58,Credit Card,25.0,1670.22,2024-08,2024,Saturday
1907,2024-08-02,384,East,Electronics,9,402.64,Cash,40.0,3623.76,2024-08,2024,Friday
1564,2024-03-20,471,South,Home & Kitchen,4,223.17,Wallet,24.0,892.68,2024-03,2024,Wednesday
1389,2023-02-05,55,North,Clothing,8,225.02,Credit Card,44.0,1800.16,2023-02,2023,Sunday
1023,2024-02-18,358,South,Electronics,2,194.87,UPI,26.0,389.74,2024-02,2024,Sunday
2930,2023-06-12,426,East,Clothing,8,382.99,Cash,42.0,3063.92,2023-06,2023,Monday
1125,2024-12-28,462,West,Home & Kitchen,3,223.17,UPI,23.0,669.51,2024-12,2024,Saturday
2262,2024-11-30,58,West,Books,2,485.6,UPI,61.0,971.2,2024-11,2024,Saturday
1774,2023-09-25,370,West,Clothing,6,86.54,Debit Card,60.0,519.24,2023-09,2023,Monday
1881,2024-11-29,367,North,Home & Kitchen,6,345.62,Credit Card,44.0,2073.72,2024-11,2024,Friday
2145,2023-07-21,466,West,Clothing,2,387.26,UPI,67.0,774.52,2023-07,2023,Friday
2167,2024-12-10,131,South,Clothing,4,428.28,Credit Card,37.0,1713.12,2024-12,2024,Tuesday
1051,2024-01-23,1,West,Sports,4,28.99,Wallet,35.0,115.96,2024-01,2024,Tuesday
2413,2024-04-10,307,North,Books,1,168.04,Wallet,32.0,168.04,2024-04,2024,Wednesday
2680,2023-10-12,136,West,Clothing,1,457.72,Credit Card,66.0,457.72,2023-10,2023,Thursday
2106,2023-12-12,106,North,Sports,7,461.25,Cash,29.0,3228.75,2023-12,2023,Tuesday
1704,2023-02-10,416,East,Clothing,4,9.14,Wallet,68.0,36.56,2023-02,2023,Friday
1483,2023-04-10,66,South,Clothing,5,274.51,Cash,43.0,1372.55,2023-04,2023,Monday
2146,2024-03-11,160,North,Home & Kitchen,2,239.24,UPI,41.0,478.48,2024-03,2024,Monday
2936,2024-11-06,124,South,Clothing,4,210.35,Cash,61.0,841.4,2024-11,2024,Wednesday
1067,2024-07-15,63,West,Clothing,5,384.32,UPI,66.0,1921.6,2024-07,2024,Monday
2743,2023-07-18,174,West,Books,6,57.52,Debit Card,18.0,345.12,2023-07,2023,Tuesday
1734,2024-04-05,499,North,Electronics,2,163.49,Wallet,52.0,326.98,2024-04,2024,Friday
2808,2023-03-31,268,South,Electronics,8,269.19,Credit Card,48.0,2153.52,2023-03,2023,Friday
1802,2023-03-22,315,North,Books,2,442.0,UPI,25.0,884.0,2023-03,2023,Wednesday
2567,2024-06-04,16,South,Clothing,1,15.96,Wallet,31.0,15.96,2024-06,2024,Tuesday
2995,2023-07-04,139,North,Home & Kitchen,9,349.14,Cash,69.0,3142.26,2023-07,2023,Tuesday
1908,2024-01-29,302,East,Home & Kitchen,4,449.16,Credit Card,57.0,1796.64,2024-01,2024,Monday
1032,2024-07-14,218,East,Clothing,5,23.7,UPI,23.0,118.5,2024-07,2024,Sunday
1418,2023-02-22,466,West,Electronics,1,474.47,Wallet,36.0,474.47,2023-02,2023,Wednesday
1882,2023-11-08,281,North,Sports,2,68.45,Wallet,55.0,136.9,2023-11,2023,Wednesday
1633,2023-06-16,181,South,Clothing,6,69.24,Wallet,21.0,415.44,2023-06,2023,Friday
2582,2023-11-12,325,North,Electronics,3,348.94,UPI,40.0,1046.82,2023-11,2023,Sunday
2456,2024-05-11,409,North,Home & Kitchen,1,67.34,Cash,48.0,67.34,2024-05,2024,Saturday
1065,2023-07-25,192,East,Home & Kitchen,5,240.21,Credit Card,65.0,1201.05,2023-07,2023,Tuesday
2643,2023-01-17,87,North,Sports,9,345.58,Wallet,44.0,3110.22,2023-01,2023,Tuesday
2628,2024-10-31,260,North,Books,9,89.22,Cash,58.0,802.98,2024-10,2024,Thursday
1078,2023-06-11,489,East,Sports,2,441.84,UPI,69.0,883.68,2023-06,2023,Sunday
1492,2023-12-02,266,South,Clothing,7,272.6,Credit Card,48.0,1908.2,2023-12,2023,Saturday
2427,2024-01-26,350,North,Home & Kitchen,1,323.99,Credit Card,27.0,323.99,2024-01,2024,Friday
2545,2024-02-23,203,East,Sports,1,28.74,Debit Card,41.0,28.74,2024-02,2024,Friday
1533,2024-02-24,334,North,Electronics,3,205.24,UPI,36.0,615.72,2024-02,2024,Saturday
1066,2023-03-22,454,East,Sports,9,162.04,UPI,69.0,1458.36,2023-03,2023,Wednesday
2858,2024-11-25,100,South,Clothing,1,181.2,Debit Card,34.0,181.2,2024-11,2024,Monday
1297,2024-04-17,441,West,Sports,9,231.84,Credit Card,39.0,2086.56,2024-04,2024,Wednesday
1592,2024-09-25,422,East,Clothing,4,457.34,Cash,27.0,1829.36,2024-09,2024,Wednesday
1768,2023-06-03,169,South,Sports,2,32.88,Credit Card,55.0,65.76,2023-06,2023,Saturday
1725,2023-03-06,314,South,Sports,1,495.16,Wallet,28.0,495.16,2023-03,2023,Monday
2442,2024-09-06,423,West,Home & Kitchen,5,19.44,UPI,61.0,97.2,2024-09,2024,Friday
1627,2023-05-12,13,South,Home & Kitchen,6,425.91,UPI,37.0,2555.46,2023-05,2023,Friday
2687,2023-01-29,341,East,Electronics,5,298.88,UPI,62.0,1494.4,2023-01,2023,Sunday
2972,2024-05-25,109,West,Sports,2,124.75,UPI,51.0,249.5,2024-05,2024,Saturday
2213,2023-10-08,22,South,Books,2,57.23,Cash,44.0,114.46,2023-10,2023,Sunday
2633,2024-12-18,342,West,Sports,6,486.25,Debit Card,35.0,2917.5,2024-12,2024,Wednesday
1252,2023-05-28,152,West,Home & Kitchen,8,269.35,Wallet,59.0,2154.8,2023-05,2023,Sunday
2844,2023-01-14,451,East,Clothing,1,445.11,Credit Card,45.0,445.11,2023-01,2023,Saturday
2330,2024-11-15,176,East,Clothing,3,99.69,Debit Card,59.0,299.07,2024-11,2024,Friday
2928,2023-01-28,245,East,Sports,1,67.64,Cash,38.0,67.64,2023-01,2023,Saturday
1983,2023-11-16,82,East,Home & Kitchen,5,151.4,Cash,31.0,757.0,2023-11,2023,Thursday
2796,2024-10-21,155,South,Home & Kitchen,3,354.98,Debit Card,57.0,1064.94,2024-10,2024,Monday
1707,2023-05-25,87,South,Sports,4,358.62,Credit Card,20.0,1434.48,2023-05,2023,Thursday
1488,2024-08-30,206,South,Electronics,5,102.57,Debit Card,27.0,512.85,2024-08,2024,Friday
1274,2023-02-06,69,South,Electronics,1,467.13,Debit Card,26.0,467.13,2023-02,2023,Monday
2523,2024-10-21,251,South,Clothing,8,359.25,Cash,37.0,2874.0,2024-10,2024,Monday
2691,2024-04-03,318,West,Home & Kitchen,3,449.22,UPI,59.0,1347.66,2024-04,2024,Wednesday
1964,2024-12-15,20,North,Clothing,5,83.35,Debit Card,57.0,416.75,2024-12,2024,Sunday
1878,2023-12-31,30,South,Books,6,154.81,Debit Card,61.0,928.86,2023-12,2023,Sunday
2525,2023-11-06,375,South,Clothing,6,353.53,Credit Card,40.0,2121.18,2023-11,2023,Monday
2837,2024-01-25,486,West,Clothing,7,254.09,Credit Card,30.0,1778.63,2024-01,2024,Thursday
1412,2024-11-22,121,East,Home & Kitchen,8,74.55,Cash,33.0,596.4,2024-11,2024,Friday
1668,2023-07-22,113,East,Electronics,7,205.3,Credit Card,54.0,1437.1,2023-07,2023,Saturday
2263,2023-03-23,284,North,Books,8,189.93,Debit Card,24.0,1519.44,2023-03,2023,Thursday
1150,2024-10-16,271,North,Home & Kitchen,4,277.59,Credit Card,52.0,1110.36,2024-10,2024,Wednesday
1645,2024-10-21,405,South,Sports,9,411.19,UPI,50.0,3700.71,2024-10,2024,Monday
2626,2023-12-29,348,North,Home & Kitchen,5,497.17,Cash,60.0,2485.85,2023-12,2023,Friday
1219,2024-02-07,298,East,Sports,9,47.47,Debit Card,58.0,427.23,2024-02,2024,Wednesday
1240,2024-08-31,220,North,Home & Kitchen,5,361.57,Cash,67.0,1807.85,2024-08,2024,Saturday
2132,2024-09-04,338,North,Sports,6,52.4,Credit Card,26.0,314.4,2024-09,2024,Wednesday
2217,2023-02-24,330,North,Electronics,4,366.19,Credit Card,36.0,1464.76,2023-02,2023,Friday
1793,2024-03-22,10,North,Home & Kitchen,3,252.68,UPI,21.0,758.04,2024-03,2024,Friday
1192,2024-10-25,136,West,Clothing,5,340.16,Wallet,35.0,1700.8,2024-10,2024,Friday
1334,2024-03-28,136,South,Clothing,3,467.32,Debit Card,51.0,1401.96,2024-03,2024,Thursday
2337,2023-05-10,246,South,Clothing,8,33.98,UPI,44.0,271.84,2023-05,2023,Wednesday
2832,2024-01-18,99,South,Sports,7,164.87,Cash,44.0,1154.09,2024-01,2024,Thursday
1963,2023-07-13,429,East,Electronics,7,438.9,Cash,40.0,3072.3,2023-07,2023,Thursday
2455,2024-06-10,442,West,Electronics,8,413.53,UPI,48.0,3308.24,2024-06,2024,Monday
2976,2023-01-01,341,North,Electronics,4,466.89,Cash,34.0,1867.56,2023-01,2023,Sunday
2901,2023-09-25,31,East,Clothing,5,135.31,Wallet,69.0,676.55,2023-09,2023,Monday
2638,2024-06-08,347,South,Electronics,4,458.39,Wallet,66.0,1833.56,2024-06,2024,Saturday
1583,2023-05-24,273,North,Electronics,5,303.98,Cash,53.0,1519.9,2023-05,2023,Wednesday
2934,2024-02-28,37,North,Books,6,344.89,Cash,26.0,2069.34,2024-02,2024,Wednesday
2451,2023-06-20,128,North,Sports,5,349.63,Cash,41.0,1748.15,2023-06,2023,Tuesday
1840,2024-05-27,224,East,Clothing,3,21.55,Debit Card,38.0,64.65,2024-05,2024,Monday
1628,2023-03-11,213,North,Sports,5,110.36,Wallet,41.0,551.8,2023-03,2023,Saturday
1324,2023-12-31,167,North,Clothing,6,407.3,Debit Card,67.0,2443.8,2023-12,2023,Sunday
2664,2024-04-28,355,North,Clothing,9,272.96,Credit Card,54.0,2456.64,2024-04,2024,Sunday
2161,2024-10-01,313,South,Books,3,322.89,UPI,44.0,968.67,2024-10,2024,Tuesday
1779,2024-09-15,347,North,Sports,5,297.94,UPI,49.0,1489.7,2024-09,2024,Sunday
2077,2024-05-31,70,South,Sports,9,365.79,Credit Card,22.0,3292.11,2024-05,2024,Friday
1940,2023-12-16,186,North,Electronics,4,115.43,Debit Card,37.0,461.72,2023-12,2023,Saturday
1438,2024-04-18,249,West,Sports,5,395.7,Cash,22.0,1978.5,2024-04,2024,Thursday
1120,2023-02-02,474,South,Clothing,2,473.72,Credit Card,60.0,947.44,2023-02,2023,Thursday
2375,2023-10-23,476,East,Clothing,5,336.36,UPI,57.0,1681.8,2023-10,2023,Monday
2583,2024-11-18,304,North,Home & Kitchen,4,223.57,Cash,30.0,894.28,2024-11,2024,Monday
2027,2023-03-19,198,North,Sports,6,247.77,Cash,26.0,1486.62,2023-03,2023,Sunday
2254,2024-11-03,214,West,Electronics,6,145.23,Cash,31.0,871.38,2024-11,2024,Sunday
2629,2024-07-04,406,South,Sports,9,161.47,Cash,29.0,1453.23,2024-07,2024,Thursday
1077,2024-07-09,159,West,Books,2,118.19,UPI,63.0,236.38,2024-07,2024,Tuesday
2054,2024-08-01,493,East,Sports,4,470.5,UPI,31.0,1882.0,2024-08,2024,Thursday
1901,2023-05-06,362,South,Home & Kitchen,2,355.84,Debit Card,22.0,711.68,2023-05,2023,Saturday
1372,2023-10-15,116,West,Books,2,64.28,UPI,21.0,128.56,2023-10,2023,Sunday
2888,2024-09-08,305,West,Books,2,108.9,Debit Card,44.0,217.8,2024-09,2024,Sunday
2458,2023-12-15,294,East,Home & Kitchen,1,432.79,Wallet,36.0,432.79,2023-12,2023,Friday
2283,2023-06-07,178,North,Home & Kitchen,3,471.8,Credit Card,56.0,1415.4,2023-06,2023,Wednesday
1942,2023-12-16,111,East,Electronics,3,56.18,Credit Card,53.0,168.54,2023-12,2023,Saturday
1820,2024-01-09,32,East,Books,5,40.82,Wallet,59.0,204.1,2024-01,2024,Tuesday
2485,2024-01-12,91,North,Books,2,162.04,UPI,26.0,324.08,2024-01,2024,Friday
2507,2023-07-06,150,West,Electronics,4,117.28,Credit Card,20.0,469.12,2023-07,2023,Thursday
2755,2023-08-24,324,North,Clothing,2,255.34,UPI,47.0,510.68,2023-08,2023,Thursday
2396,2023-01-17,131,South,Electronics,7,330.27,Wallet,44.0,2311.89,2023-01,2023,Tuesday
1887,2024-05-22,362,South,Home & Kitchen,8,441.45,Wallet,56.0,3531.6,2024-05,2024,Wednesday
1969,2023-10-27,221,North,Electronics,7,435.2,Cash,29.0,3046.4,2023-10,2023,Friday
2617,2024-11-30,21,South,Books,3,259.37,UPI,47.0,778.11,2024-11,2024,Saturday
1786,2023-04-13,351,West,Electronics,1,359.58,Wallet,44.0,359.58,2023-04,2023,Thursday
2735,2024-10-18,90,East,Electronics,2,206.97,Debit Card,46.0,413.94,2024-10,2024,Friday
2703,2023-06-06,344,West,Electronics,2,137.95,Debit Card,27.0,275.9,2023-06,2023,Tuesday
2753,2024-03-30,146,East,Electronics,7,424.97,UPI,56.0,2974.79,2024-03,2024,Saturday
1302,2023-06-12,291,North,Books,3,192.28,Debit Card,51.0,576.84,2023-06,2023,Monday
1690,2023-12-24,290,East,Home & Kitchen,6,369.08,UPI,35.0,2214.48,2023-12,2023,Sunday
1813,2023-07-24,435,North,Home & Kitchen,6,243.8,Wallet,54.0,1462.8,2023-07,2023,Monday
